"","datetime","city","country","shape"
"59292",2020-08-24,"sikeston","us","unknown"
"59293",2020-04-18,"dodaira mount (japan)",NA,"sphere"
"59294",2020-07-19,"toledo","us","triangle"
"59295",2020-07-06,"rotterdam (netherlands)",NA,"light"
"59296",2020-07-06,"sioux city","us","light"
"59297",2020-08-30,"north shore oahu",NA,"oval"
"59298",2020-07-14,"phoenix","us","other"
"59299",2020-07-04,"fort collins","us","flash"
"59300",2020-07-04,"terre haute","us","oval"
"59301",2020-07-04,"dardanelle","us","light"
"59302",2020-07-04,"chicago","us","teardrop"
"59303",2020-07-04,"darien","us","circle"
"59304",2020-02-04,"falls of rough","us","triangle"
"59305",2020-07-06,"richmond","us","cigar"
"59306",2020-07-04,"ottawa","us","sphere"
"59307",2020-07-04,"grand rapids","us","teardrop"
"59308",2020-07-06,"ocean isle beach","us","light"
"59309",2020-07-17,"nags head","us","sphere"
"59310",2020-07-04,"lawrenceburg","us","oval"
"59311",2020-07-04,"salem","us","egg"
"59312",2020-02-07,"halifax (canada)","ca",NA
"59313",2020-03-18,"wyoming","us","triangle"
"59314",2020-07-04,"cape girardeau","us","light"
"59315",2020-07-04,"shepherdsville","us","circle"
"59316",2020-07-04,"taos","us","light"
"59317",2020-07-04,"san diego","us","light"
"59318",2020-07-04,"modena","us","light"
"59319",2020-07-04,"kansas city","us","cigar"
"59320",2020-09-24,"quincy","us",NA
"59321",2020-02-28,"bridgewater (canada)","ca","light"
"59322",2020-07-04,"allentown","us","fireball"
"59323",2020-07-04,"philadelphia","us","light"
"59324",2020-07-04,"bridgeport","us","circle"
"59325",2020-07-04,"eureka","us","fireball"
"59326",2020-07-04,"turnersville","us","fireball"
"59327",2020-07-04,"skowhegan","us","circle"
"59328",2020-07-04,"ada","us","disk"
"59329",2020-08-05,"omaha","us","sphere"
"59330",2020-08-05,"anacortes","us","disk"
"59331",2020-12-23,"palm harbor","us","fireball"
"59332",2020-12-20,"newcastle (south africa)",NA,"light"
"59333",2020-07-04,"rockaway",NA,"light"
"59334",2020-08-05,"mesa","us","triangle"
"59335",2020-07-04,"torrington","us","fireball"
"59336",2020-07-04,"east islip","us","fireball"
"59337",2020-07-04,"jamestown","us","disk"
"59338",2020-07-04,"jax beach",NA,"light"
"59339",2020-12-20,"lakeside","us","fireball"
"59340",2020-07-04,"auburn","us","light"
"59341",2020-07-04,"summerville","us","light"
"59342",2020-07-04,"acton","us","circle"
"59343",2020-07-04,"chesapeake","us","light"
"59344",2020-07-04,"johnsonville","us","circle"
"59345",2020-07-04,"utica","us","circle"
"59346",2020-07-04,"palatine","us","sphere"
"59347",2020-07-04,"ocean park","us","sphere"
"59348",2020-07-04,"erie","us","sphere"
"59349",2020-07-04,"riverside","us","circle"
"59350",2020-07-04,"meriden","us","cylinder"
"59351",2020-07-04,"milton (canada)","ca","light"
"59352",2020-08-05,"lebanon","us","fireball"
"59353",2020-07-04,"columbia","us","sphere"
"59354",2020-07-04,"monroe","us","sphere"
"59355",2020-07-04,"navarre","us","light"
"59356",2020-07-04,"niles","us","changing"
"59357",2020-08-05,"saint joseph","us","fireball"
"59358",2020-07-04,"toledo","us","light"
"59359",2020-07-04,"blaine","us","light"
"59360",2020-07-04,"bremerton","us","oval"
"59361",2020-07-03,"boulder city",NA,"cigar"
"59362",2020-07-03,"portland","us",NA
"59363",2020-07-03,"olallie lake",NA,"disk"
"59364",2020-04-11,"huntsville","us","sphere"
"59365",2020-11-11,"canfield","us","diamond"
"59366",2020-07-03,"jackson","us","other"
"59367",2020-07-03,"hacienda heights","us","light"
"59368",2020-07-03,"appleton","us","light"
"59369",2020-08-30,"innisfail (canada)","ca","light"
"59370",2020-07-03,"mt. lebanon/pittsburgh",NA,"fireball"
"59371",2020-07-03,"prescott","us","fireball"
"59372",2020-07-03,"hershey","us","rectangle"
"59373",2020-07-03,"plum","us","fireball"
"59374",2020-07-03,"bozeman","us","unknown"
"59375",2020-03-18,"detroit","us","circle"
"59376",2020-07-03,"harison",NA,"light"
"59377",2020-07-14,"louisville","us","unknown"
"59378",2020-07-03,"victoria (canada)","ca","triangle"
"59379",2020-07-03,"chilliwack (canada)","ca","triangle"
"59380",2020-03-18,"tehran (iran)",NA,"triangle"
"59381",2020-06-20,"jasper","us","oval"
"59382",2020-09-02,"santa ana","us","disk"
"59383",2020-10-08,"rocky mountains (east face of)",NA,"other"
"59384",2020-10-08,"rocky mountains (east side of )",NA,"other"
"59385",2020-08-12,"lake forest","us","triangle"
"59386",2019-04-26,"dixon","us","disk"
"59387",2020-01-17,"leeds (uk/england)","gb","sphere"
"59388",2020-09-06,"west coast&#44 alt. apx 30&#39 k&#44 northerly flight",NA,"other"
"59389",2019-11-02,"gardendale",NA,NA
"59390",2020-04-17,"syracuse","us","formation"
"59391",2020-06-20,"durham (uk/england)","gb","other"
"59392",2019-11-02,"marysville","us",NA
"59393",2019-11-02,"olympia","us",NA
"59394",2019-11-02,"goldsboro","us",NA
"59395",2019-11-02,"oglethorpe","us",NA
"59396",2019-11-02,"gaithersburg","us",NA
"59397",2019-01-28,"spanaway","us","disk"
"59398",2020-04-27,"coushatta","us","light"
"59399",2020-06-12,"waco/amarillo (enroute to)",NA,"cylinder"
"59400",2019-07-05,"hillsboro","us","triangle"
"59401",2020-10-12,"pacific ocean (approx. 250 mi. over)",NA,"oval"
"59402",2019-08-10,"burlington","us","other"
"59403",2020-08-05,"sylmar","us","oval"
"59404",2019-06-23,"thornton","us","triangle"
"59405",2020-11-20,"delavan","us","circle"
"59406",2019-06-23,"mount shasta city",NA,"light"
"59407",2019-06-23,"post falls","us","triangle"
"59408",2020-06-06,"gladstone","us","light"
"59409",2020-06-06,"placitas","us","circle"
"59410",2020-06-21,"albuquerque","us","sphere"
"59411",2020-02-18,"greer","us","triangle"
"59412",2020-06-06,"overgaard","us","triangle"
"59413",2020-07-11,"bluewater village",NA,"disk"
"59414",2020-06-06,"bluewater village",NA,"oval"
"59415",2020-06-06,"kaneohe","us","other"
"59416",2020-06-21,"manzanita","us","fireball"
"59417",2020-06-21,"manzanita","us","light"
"59418",2020-06-06,"cranberry township",NA,"circle"
"59419",2020-06-06,"ithaca","us","flash"
"59420",2020-07-11,"new york city (brooklyn)","us","chevron"
"59421",2020-08-05,"wilmington","us","fireball"
"59422",2020-03-21,"denver","us","disk"
"59423",2020-08-05,"federal way","us","oval"
"59424",2020-08-05,"murfreesboro","us","flash"
"59425",2020-08-16,"melbourne (vic&#44 australia)","au","cone"
"59426",2020-08-05,"kirkland","us",NA
"59427",2020-08-05,"jamaica","us","unknown"
"59428",2020-08-05,"snoqualmie","us","unknown"
"59429",2020-08-16,"rochester","us","light"
"59430",2020-06-12,"brantford (canada)","ca","circle"
"59431",2020-06-12,"littleton","us","changing"
"59432",2020-06-12,"russellville/dover",NA,"light"
"59433",2020-06-12,"longeuil (st-hubert) (canada)",NA,"light"
"59434",2020-06-12,"old hickory","us","sphere"
"59435",2020-07-26,"spring hill","us","triangle"
"59436",2020-06-12,"dallas","us","unknown"
"59437",2020-07-01,"morganton","us","triangle"
"59438",2020-06-10,"cambridge (canada)","ca","triangle"
"59439",2020-12-09,"charlston",NA,"light"
"59440",2020-06-10,"retrop","us","disk"
"59441",2020-06-10,"okanogan","us","circle"
"59442",2020-06-10,"grand junction","us","light"
"59443",2020-06-04,"snohomish","us",NA
"59444",2020-06-04,"bellevue","us",NA
"59445",2020-06-04,"centralia","us","fireball"
"59446",2020-06-18,"kennewick","us",NA
"59447",2020-06-04,"port angeles","us","flash"
"59448",2020-07-08,"surrey (canada)","ca","light"
"59449",2020-06-04,"bellingham","us","unknown"
"59450",2020-06-04,"spokane","us","flash"
"59451",2020-06-04,"bainbridge island",NA,"unknown"
"59452",2020-06-04,"whitby (canada)","ca","disk"
"59453",2020-06-18,"peoria","us",NA
"59454",2020-06-04,"beckley","us","unknown"
"59455",2020-06-04,"albuquerque","us","sphere"
"59456",2020-07-08,"toronto (canada)","ca","other"
"59457",2020-06-04,"lake country/vernon (canada)",NA,"oval"
"59458",2020-06-18,"douglasville","us","triangle"
"59459",2020-06-04,"chandler","us","unknown"
"59460",2020-03-19,"doylestown","us","changing"
"59461",2020-06-04,"milford","us","circle"
"59462",2020-06-04,"manville","us","light"
"59463",2020-06-18,"seattle","us","light"
"59464",2020-06-20,"tuscola","us","disk"
"59465",2020-07-05,"braintree (uk/england)","gb","fireball"
"59466",2020-06-20,"englewood","us","circle"
"59467",2020-06-20,"shanghai (china)",NA,"teardrop"
"59468",2020-10-30,"caribbean sea (between mexico and cuba)",NA,"light"
"59469",2020-07-16,"st. peters","us","cylinder"
"59470",2020-07-16,"canyon country","us","circle"
"59471",2020-07-16,"toronto (canada)","ca","cigar"
"59472",2020-07-16,"maidstone&#44 kent (uk/england",NA,"circle"
"59473",2020-04-27,"cairns (australia)","au","oval"
"59474",2020-07-16,"los angeles","us","sphere"
"59475",2020-07-16,"st. cloud","us","egg"
"59476",2020-06-12,"hollywood","us","triangle"
"59477",2020-01-21,"hempstead","us",NA
"59478",2020-06-12,"huntington","us","oval"
"59479",2020-06-12,"raymore","us","triangle"
"59480",2020-06-12,"walla walla","us","cone"
"59481",2020-06-12,"orange beach","us","light"
"59482",2020-06-12,"karachi (pakistan)",NA,"disk"
"59483",2020-06-12,"houston","us","sphere"
"59484",2020-06-12,"williamsburg","us","sphere"
"59485",2020-06-12,"moore","us","cigar"
"59486",2020-06-12,"brookfield","us","light"
"59487",2020-06-09,"morristown","us","light"
"59488",2020-06-09,"alta loma","us","unknown"
"59489",2020-06-09,"la verne","us","rectangle"
"59490",2020-06-09,"bagdad","us","light"
"59491",2020-06-09,"tucson","us","other"
"59492",2020-06-09,"bowie","us","disk"
"59493",2020-08-05,"lacassine","us","circle"
"59494",2020-06-09,"hayden","us","formation"
"59495",2020-08-05,"hayden","us","other"
"59496",2020-06-10,"jacksonville","us","triangle"
"59497",2020-06-10,"anehiem",NA,"sphere"
"59498",2020-07-10,"newport","us","disk"
"59499",2020-07-06,"bluffton",NA,"circle"
"59500",2020-06-10,"south shore","us","unknown"
"59501",2020-07-10,"o&#39fallon","us","fireball"
"59502",2020-06-10,"fort collins","us","circle"
"59503",2020-07-06,"ottawa (canada)","ca","other"
"59504",2020-06-03,"lancaster","us","sphere"
"59505",2020-10-10,"sun valley","us","fireball"
"59506",2020-06-03,"seattle","us","sphere"
"59507",2020-06-03,"montgomery","us",NA
"59508",2020-06-12,"kenefic","us","other"
"59509",2020-06-12,"solvang","us","unknown"
"59510",2020-06-03,"mills","us","circle"
"59511",2020-06-12,"harrow (canada)","ca","changing"
"59512",2020-06-12,"clearwater","us","light"
"59513",2020-06-12,"burlington","us","formation"
"59514",2020-06-12,"high rock lake",NA,"light"
"59515",2020-06-12,"cuba","us","sphere"
"59516",2020-06-12,"portland","us","light"
"59517",2020-06-12,"st. charles","us","sphere"
"59518",2020-06-12,"montreal (canada)","ca","light"
"59519",2020-06-20,"swartz creek","us","fireball"
"59520",2020-08-21,"belton","us","triangle"
"59521",2020-06-05,"harwichport",NA,"disk"
"59522",2020-06-05,"west chester","us","light"
"59523",2020-06-05,"kiawah island","us","circle"
"59524",2020-06-05,"harriman state park",NA,"other"
"59525",2020-06-05,"cedar rapids","us","light"
"59526",2020-06-08,"south  chicago  heights","us","egg"
"59527",2020-06-08,"lindenhurst","us","triangle"
"59528",2020-07-04,"madison","us","rectangle"
"59529",2020-06-05,"alameda","us","formation"
"59530",2020-07-03,"indiana","us","triangle"
"59531",2020-07-03,"algodones","us","oval"
"59532",2020-07-03,"richmond","us","fireball"
"59533",2020-07-03,"huntsville","us","light"
"59534",2020-07-03,"hampstead","us","triangle"
"59535",2020-07-05,"bowling green","us","fireball"
"59536",2020-07-03,"hebron (israel)",NA,"light"
"59537",2020-07-03,"los angeles","us","circle"
"59538",2020-07-03,"crossville","us","light"
"59539",2020-07-03,"gloversville","us","light"
"59540",2020-07-03,"bakersfield","us","cigar"
"59541",2020-07-03,"saint george","us","circle"
"59542",2020-07-03,"cumming","us","light"
"59543",2020-07-03,"hagerstown","us","oval"
"59544",2020-07-03,"los angeles","us","fireball"
"59545",2020-07-03,"sylmar","us","fireball"
"59546",2020-07-03,"indianapolis","us","other"
"59547",2020-07-03,"oshawa (canada)","ca","light"
"59548",2020-07-03,"buford","us","circle"
"59549",2020-07-03,"alpine","us","sphere"
"59550",2020-07-03,"boise","us","fireball"
"59551",2020-07-03,"ithaca","us","light"
"59552",2020-07-03,"salida","us","oval"
"59553",2020-07-03,"leavenworth","us","light"
"59554",2020-07-03,"vincennes","us","sphere"
"59555",2020-07-03,"weaverville","us","circle"
"59556",2020-07-05,"niles","us","circle"
"59557",2020-09-02,"los angeles",NA,"circle"
"59558",2020-04-18,"decatur","us","light"
"59559",2020-07-25,"chance","us","disk"
"59560",2020-07-28,"valley station","us","circle"
"59561",2020-04-16,"adjuntas (puerto rico)",NA,"disk"
"59562",2020-05-24,"adjuntas (puerto rico)",NA,"disk"
"59563",2020-05-11,"adjuntas (puerto rico)",NA,"disk"
"59564",2020-05-24,"jerseyville","us","other"
"59565",2020-09-02,"madison heights","us","cylinder"
"59566",2020-12-05,"mammoth hot springs",NA,"chevron"
"59567",2020-12-23,"galveston","us","triangle"
"59568",2019-11-02,"addison","us",NA
"59569",2019-11-02,"scottsdale","us",NA
"59570",2020-07-16,"show low (rural)","us","other"
"59571",2020-12-02,"havelock","us","other"
"59572",2019-01-28,"white plains","us","other"
"59573",2019-05-24,"ocotillo","us","triangle"
"59574",2020-09-19,"chicago (downtown)","us","sphere"
"59575",2020-12-02,"panama city beach","us","triangle"
"59576",2020-09-13,"rydal (johnson mt. rd.)","us","light"
"59577",2019-06-23,"nasa space shuttle",NA,"light"
"59578",2019-06-23,"phoenix (approx. 35 miles south of)","us","oval"
"59579",2019-06-23,"lake conroe",NA,"light"
"59580",2020-12-02,"trail (canada)","ca","other"
"59581",2019-07-05,"somerville","us","light"
"59582",2019-06-23,"florida panhandle (100-200 mi. e of)",NA,NA
"59583",2020-06-21,"milwaukee (south)","us","disk"
"59584",2020-07-11,"milwaukee","us","disk"
"59585",2020-06-06,"sydney (nsw&#44 australia)","au","oval"
"59586",2020-11-20,"fresno","us","sphere"
"59587",2020-04-27,"steilacoom","us","other"
"59588",2020-08-05,"orlando","us","sphere"
"59589",2020-08-05,"onalaska","us","light"
"59590",2020-08-05,"tacoma","us","light"
"59591",2020-07-01,"cabins","us","egg"
"59592",2020-06-12,"moapa","us","flash"
"59593",2020-06-12,"sydney (nsw&#44 australia)","au","cigar"
"59594",2020-11-04,"cluj-napoca (romania)",NA,"circle"
"59595",2020-06-12,"byblos (lebanon)",NA,"fireball"
"59596",2020-05-13,"hayward/castro valley",NA,"diamond"
"59597",2020-11-08,"las vegas","us","oval"
"59598",2020-03-28,"lewniowa (poland)",NA,"disk"
"59599",2020-07-16,"evelyn (north of)","us","unknown"
"59600",2020-03-01,"magna","us","unknown"
"59601",2020-06-10,"tampa","us","other"
"59602",2020-06-10,"yuma (outside of)","us","light"
"59603",2020-07-03,"lancaster","us","circle"
"59604",2020-07-16,"aloha","us","fireball"
"59605",2020-06-10,"huntsville","us","disk"
"59606",2020-01-17,"albany","us","sphere"
"59607",2020-06-10,"phoenix","us","light"
"59608",2020-06-04,"dennisport",NA,"formation"
"59609",2020-06-04,"otterville (canada)",NA,"light"
"59610",2020-06-18,"glendale","us","other"
"59611",2020-03-10,"lynnwood","us","fireball"
"59612",2020-06-18,"monterey","us","diamond"
"59613",2020-06-18,"maple valley","us","oval"
"59614",2020-06-18,"eugene","us","cigar"
"59615",2020-06-18,"victorville","us","light"
"59616",2020-06-18,"eagle","us","flash"
"59617",2020-06-18,"adrian","us","circle"
"59618",2020-06-18,"galena","us","light"
"59619",2020-06-18,"reno","us","light"
"59620",2020-10-11,"abilene","us","light"
"59621",2020-09-02,"bethany","us","disk"
"59622",2020-06-20,"new york city (brooklyn)","us","light"
"59623",2020-07-13,"kansas city","us","changing"
"59624",2020-12-16,"trout lake","us","light"
"59625",2020-06-20,"sonora","us","other"
"59626",2020-06-20,"creston","us","flash"
"59627",2020-07-16,"grand rapids","us","cylinder"
"59628",2020-03-04,"louisville","us","disk"
"59629",2020-07-16,"santa ana","us","formation"
"59630",2020-07-16,"crystal lake","us","changing"
"59631",2020-07-16,"chicago","us","disk"
"59632",2020-07-16,"denver near aurora",NA,"rectangle"
"59633",2020-07-16,"ahmecgarh (india)",NA,NA
"59634",2020-03-19,"las vegas","us","unknown"
"59635",2020-06-12,"fredericksburg","us","light"
"59636",2020-08-07,"new mexico",NA,"disk"
"59637",2020-06-12,"ephrata","us","sphere"
"59638",2020-06-12,"raymore","us","oval"
"59639",2020-06-12,"college grove","us","light"
"59640",2020-06-12,"valley","us","sphere"
"59641",2020-06-12,"capitola","us","chevron"
"59642",2020-06-12,"suwanee","us","light"
"59643",2020-06-12,"kannapolis","us","oval"
"59644",2020-06-12,"midland","us","light"
"59645",2020-06-12,"cameron (canada)",NA,"light"
"59646",2020-10-31,"birmingham","us","unknown"
"59647",2020-06-12,"chicago","us","triangle"
"59648",2020-03-19,"fort white","us","fireball"
"59649",2020-06-12,"chicago","us",NA
"59650",2020-06-12,"bakersfield","us","other"
"59651",2020-06-12,"muskogee","us","oval"
"59652",2020-06-09,"newcastle upon tyne",NA,"circle"
"59653",2020-06-09,"san antonio","us","cigar"
"59654",2020-08-05,"lacassine","us","circle"
"59655",2020-06-09,"visalia","us","formation"
"59656",2020-08-05,"hartford","us","triangle"
"59657",2020-08-05,"chattanooga","us","light"
"59658",2020-08-05,"toledo","us","cone"
"59659",2020-07-06,"easton","us","teardrop"
"59660",2020-11-21,"wellington","us","disk"
"59661",2020-06-10,"bowling green","us","circle"
"59662",2020-06-10,"muskokee",NA,"light"
"59663",2020-06-10,"el paso","us","fireball"
"59664",2020-07-10,"pals (spain)",NA,"circle"
"59665",2020-06-10,"bismarck","us","light"
"59666",2020-06-10,"east kilbride (glasgow) (uk/scotland)","gb","diamond"
"59667",2020-06-20,"federal way","us","flash"
"59668",2020-06-12,"sowerby bridge (uk/england)","gb","sphere"
"59669",2020-06-12,"monroe","us","circle"
"59670",2020-06-12,"downey","us","rectangle"
"59671",2020-06-20,"kailua-kona",NA,"other"
"59672",2020-06-03,"dhaka (bangladesh)",NA,"formation"
"59673",2020-06-12,"powell","us","light"
"59674",2020-06-12,"avon","us","disk"
"59675",2020-06-12,"menasha","us","unknown"
"59676",2020-06-12,"rochester","us","fireball"
"59677",2020-06-12,"beacon","us","triangle"
"59678",2020-06-12,"vacaville","us","other"
"59679",2020-06-27,"boston","us","light"
"59680",2020-06-08,"sofia (bulgaria)",NA,"oval"
"59681",2020-06-05,"brick",NA,"circle"
"59682",2020-07-04,"sacramento","us","formation"
"59683",2020-07-04,"sacramento","us","formation"
"59684",2020-08-05,"bucharest (romania)",NA,"disk"
"59685",2020-08-30,"dallas","us","egg"
"59686",2020-08-05,"bartlett","us","fireball"
"59687",2020-06-08,"bay st. louis",NA,"sphere"
